doggo_name,doggo_pic_url,url_source
DEXTER,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316547/98011435.jpg,"toolkitFocusPet_0(0, 20316547, 17049);return false;"
ONYX,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316548/98011436.jpg,"toolkitFocusPet_0(0, 20316548, 17050);return false;"
BLAKE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316550/98011438.jpg,"toolkitFocusPet_0(0, 20316550, 17051);return false;"
TYSON,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316551/98011439.jpg,"toolkitFocusPet_0(0, 20316551, 17052);return false;"
SHADOW,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316553/98011441.jpg,"toolkitFocusPet_0(0, 20316553, 17053);return false;"
ALESSIA,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316554/98011442.jpg,"toolkitFocusPet_0(0, 20316554, 17054);return false;"
KIM,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316557/98011445.jpg,"toolkitFocusPet_0(0, 20316557, 17055);return false;"
SUE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316558/98011446.jpg,"toolkitFocusPet_0(0, 20316558, 17056);return false;"
MILES,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316559/98011448.jpg,"toolkitFocusPet_0(0, 20316559, 17057);return false;"
CHARLIE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316561/98011452.jpg,"toolkitFocusPet_0(0, 20316561, 17058);return false;"
ARNOLD,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316562/98011453.jpg,"toolkitFocusPet_0(0, 20316562, 17059);return false;"
CHRISTOPHER,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316563/98011455.jpg,"toolkitFocusPet_0(0, 20316563, 17060);return false;"
OLIVER,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316565/98011457.jpg,"toolkitFocusPet_0(0, 20316565, 17061);return false;"
SHILOH,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316566/98011459.jpg,"toolkitFocusPet_0(0, 20316566, 17062);return false;"
TROY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316567/98011460.jpg,"toolkitFocusPet_0(0, 20316567, 17063);return false;"
IAN,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316568/98011461.jpg,"toolkitFocusPet_0(0, 20316568, 17064);return false;"
DIEGO,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316569/98011463.jpg,"toolkitFocusPet_0(0, 20316569, 17065);return false;"
CASHEW,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316570/98011466.jpg,"toolkitFocusPet_0(0, 20316570, 17066);return false;"
JACK,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316572/98011469.jpg,"toolkitFocusPet_0(0, 20316572, 17067);return false;"
TJ,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316573/98011470.jpg,"toolkitFocusPet_0(0, 20316573, 17068);return false;"
MARIO,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316575/98011472.jpg,"toolkitFocusPet_0(0, 20316575, 17069);return false;"
RUSTY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316576/98011473.jpg,"toolkitFocusPet_0(0, 20316576, 17070);return false;"
OLIVER,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316577/98011474.jpg,"toolkitFocusPet_0(0, 20316577, 17071);return false;"
HAMBONE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316578/98011475.jpg,"toolkitFocusPet_0(0, 20316578, 17072);return false;"
SANDRA,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316579/98011476.jpg,"toolkitFocusPet_0(0, 20316579, 17073);return false;"
KEN,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316580/98011477.jpg,"toolkitFocusPet_0(0, 20316580, 17074);return false;"
GAGE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316581/98011478.jpg,"toolkitFocusPet_0(0, 20316581, 17075);return false;"
PETER,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316584/98011481.jpg,"toolkitFocusPet_0(0, 20316584, 17076);return false;"
TYSON,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316585/98011482.jpg,"toolkitFocusPet_0(0, 20316585, 17077);return false;"
MIKE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316586/98011484.jpg,"toolkitFocusPet_0(0, 20316586, 17078);return false;"
RONNIE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316588/98011486.jpg,"toolkitFocusPet_0(0, 20316588, 17079);return false;"
CHAVALO,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316589/98011487.jpg,"toolkitFocusPet_0(0, 20316589, 17080);return false;"
PARKER,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316591/98011489.jpg,"toolkitFocusPet_0(0, 20316591, 17081);return false;"
SPARKLER,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316592/98011490.jpg,"toolkitFocusPet_0(0, 20316592, 17082);return false;"
FRANK,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316596/98011496.jpg,"toolkitFocusPet_0(0, 20316596, 17083);return false;"
ROCKY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316598/98011498.jpg,"toolkitFocusPet_0(0, 20316598, 17084);return false;"
CHASE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316600/98011500.jpg,"toolkitFocusPet_0(0, 20316600, 17085);return false;"
ELZA,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316602/98011501.jpg,"toolkitFocusPet_0(0, 20316602, 17086);return false;"
JAX,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316603/98011503.jpg,"toolkitFocusPet_0(0, 20316603, 17087);return false;"
MARLY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316605/98011505.jpg,"toolkitFocusPet_0(0, 20316605, 17088);return false;"
FRANKY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316606/98011507.jpg,"toolkitFocusPet_0(0, 20316606, 17089);return false;"
CINNAMON,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316608/98011509.jpg,"toolkitFocusPet_0(0, 20316608, 17090);return false;"
BART,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316609/98011510.jpg,"toolkitFocusPet_0(0, 20316609, 17091);return false;"
PRECIOUS,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316610/98011511.jpg,"toolkitFocusPet_0(0, 20316610, 17092);return false;"
RAMON,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316611/98011512.jpg,"toolkitFocusPet_0(0, 20316611, 17093);return false;"
MOCHA,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316612/98011513.jpg,"toolkitFocusPet_0(0, 20316612, 17094);return false;"
TROY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316615/98011516.jpg,"toolkitFocusPet_0(0, 20316615, 17095);return false;"
CUPID,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316616/98011517.jpg,"toolkitFocusPet_0(0, 20316616, 17096);return false;"
DORA,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316618/98011519.jpg,"toolkitFocusPet_0(0, 20316618, 17097);return false;"
LYLA,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316619/98011520.jpg,"toolkitFocusPet_0(0, 20316619, 17098);return false;"
BRUCE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316622/98011523.jpg,"toolkitFocusPet_0(0, 20316622, 17099);return false;"
CHIEF,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316624/98011525.jpg,"toolkitFocusPet_0(0, 20316624, 17100);return false;"
RIGBY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316625/98011526.jpg,"toolkitFocusPet_0(0, 20316625, 17101);return false;"
ZANE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316626/98011527.jpg,"toolkitFocusPet_0(0, 20316626, 17102);return false;"
MAX,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316627/98164690.jpg,"toolkitFocusPet_0(0, 20316627, 17103);return false;"
KORII,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316629/98011530.jpg,"toolkitFocusPet_0(0, 20316629, 17104);return false;"
BOOMER,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316631/98011532.jpg,"toolkitFocusPet_0(0, 20316631, 17105);return false;"
PIPO,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316634/98163890.jpg,"toolkitFocusPet_0(0, 20316634, 17106);return false;"
THYME,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316635/98011536.jpg,"toolkitFocusPet_0(0, 20316635, 17107);return false;"
RUBIN,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316637/98011538.jpg,"toolkitFocusPet_0(0, 20316637, 17108);return false;"
MARIA,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316642/98011544.jpg,"toolkitFocusPet_0(0, 20316642, 17109);return false;"
WILL,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316643/98011545.jpg,"toolkitFocusPet_0(0, 20316643, 17110);return false;"
BECKY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316644/98011546.jpg,"toolkitFocusPet_0(0, 20316644, 17111);return false;"
VICTOR,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316647/98199985.jpg,"toolkitFocusPet_0(0, 20316647, 17112);return false;"
TUCKER,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316649/98124016.jpg,"toolkitFocusPet_0(0, 20316649, 17113);return false;"
TULLY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316652/98199986.jpg,"toolkitFocusPet_0(0, 20316652, 17114);return false;"
MULLY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316653/98011555.jpg,"toolkitFocusPet_0(0, 20316653, 17115);return false;"
THUNDER,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316657/98124018.jpg,"toolkitFocusPet_0(0, 20316657, 17116);return false;"
SHEPIE,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316660/98011563.jpg,"toolkitFocusPet_0(0, 20316660, 17117);return false;"
NORA,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316662/98011565.jpg,"toolkitFocusPet_0(0, 20316662, 17118);return false;"
APOLLO,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316669/98199988.jpg,"toolkitFocusPet_0(0, 20316669, 17119);return false;"
ROY,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316670/98011576.jpg,"toolkitFocusPet_0(0, 20316670, 17120);return false;"
FRANCIS,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316672/98011578.jpg,"toolkitFocusPet_0(0, 20316672, 17121);return false;"
BOSCO,https://cdn.rescuegroups.org/1931/pictures/animals/20316/20316680/98011592.jpg,"toolkitFocusPet_0(0, 20316680, 17122);return false;"
SIMON,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325337/98032034.jpg,"toolkitFocusPet_0(0, 20325337, 17123);return false;"
KRISTY,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325338/98032035.jpg,"toolkitFocusPet_0(0, 20325338, 17124);return false;"
PRINCESS,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325339/98032036.jpg,"toolkitFocusPet_0(0, 20325339, 17125);return false;"
FREDDIE,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325344/98198892.jpg,"toolkitFocusPet_0(0, 20325344, 17126);return false;"
DEPUTY,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325345/98032044.jpg,"toolkitFocusPet_0(0, 20325345, 17127);return false;"
WILBUR,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325348/98032046.jpg,"toolkitFocusPet_0(0, 20325348, 17128);return false;"
HERCULES,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325541/98032656.jpg,"toolkitFocusPet_0(0, 20325541, 17129);return false;"
GARU,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325548/98063421.jpg,"toolkitFocusPet_0(0, 20325548, 17130);return false;"
KIRA,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325551/98032666.jpg,"toolkitFocusPet_0(0, 20325551, 17131);return false;"
SUNNY,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325554/98032669.jpg,"toolkitFocusPet_0(0, 20325554, 17132);return false;"
MAX,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325562/98032677.jpg,"toolkitFocusPet_0(0, 20325562, 17133);return false;"
LUNA,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325565/98163892.jpg,"toolkitFocusPet_0(0, 20325565, 17134);return false;"
FINN,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325569/98032684.jpg,"toolkitFocusPet_0(0, 20325569, 17135);return false;"
BARKUS,https://cdn.rescuegroups.org/1931/pictures/animals/20325/20325576/98032691.jpg,"toolkitFocusPet_0(0, 20325576, 17136);return false;"
CANDY,https://cdn.rescuegroups.org/1931/pictures/animals/20326/20326739/98035581.jpg,"toolkitFocusPet_0(0, 20326739, 17137);return false;"
XRAY,https://cdn.rescuegroups.org/1931/pictures/animals/20329/20329924/98042655.jpg,"toolkitFocusPet_0(0, 20329924, 17138);return false;"
NENA,https://cdn.rescuegroups.org/1931/pictures/animals/20330/20330751/98045400.jpg,"toolkitFocusPet_0(0, 20330751, 17139);return false;"
ROCK,https://cdn.rescuegroups.org/1931/pictures/animals/20330/20330943/98046040.jpg,"toolkitFocusPet_0(0, 20330943, 17140);return false;"
GAUGE,https://cdn.rescuegroups.org/1931/pictures/animals/20332/20332936/98051672.jpg,"toolkitFocusPet_0(0, 20332936, 17141);return false;"
GINGER,https://cdn.rescuegroups.org/1931/pictures/animals/20333/20333288/98052504.jpg,"toolkitFocusPet_0(0, 20333288, 17142);return false;"
TUCKER,https://cdn.rescuegroups.org/1931/pictures/animals/20334/20334613/98124020.jpg,"toolkitFocusPet_0(0, 20334613, 17143);return false;"
TITAN,https://cdn.rescuegroups.org/1931/pictures/animals/20334/20334614/98057250.jpg,"toolkitFocusPet_0(0, 20334614, 17144);return false;"
ONYX,https://cdn.rescuegroups.org/1931/pictures/animals/20335/20335510/98199987.jpg,"toolkitFocusPet_0(0, 20335510, 17145);return false;"
SMOOTHIE,https://cdn.rescuegroups.org/1931/pictures/animals/20335/20335914/98058490.jpg,"toolkitFocusPet_0(0, 20335914, 17146);return false;"
JADE,https://cdn.rescuegroups.org/1931/pictures/animals/20336/20336163/98059731.jpg,"toolkitFocusPet_0(0, 20336163, 17147);return false;"
LILO,https://cdn.rescuegroups.org/1931/pictures/animals/20336/20336448/98059602.jpg,"toolkitFocusPet_0(0, 20336448, 17148);return false;"
LIAM,https://cdn.rescuegroups.org/1931/pictures/animals/20337/20337847/98062986.jpg,"toolkitFocusPet_0(0, 20337847, 17149);return false;"
JAMES,https://cdn.rescuegroups.org/1931/pictures/animals/20337/20337848/98062987.jpg,"toolkitFocusPet_0(0, 20337848, 17150);return false;"
BEAR,https://cdn.rescuegroups.org/1931/pictures/animals/20337/20337849/98062988.jpg,"toolkitFocusPet_0(0, 20337849, 17151);return false;"
ZORRO,https://cdn.rescuegroups.org/1931/pictures/animals/20337/20337850/98062989.jpg,"toolkitFocusPet_0(0, 20337850, 17152);return false;"
PRINCESA,https://cdn.rescuegroups.org/1931/pictures/animals/20339/20339078/98065331.jpg,"toolkitFocusPet_0(0, 20339078, 17153);return false;"
MAX,https://cdn.rescuegroups.org/1931/pictures/animals/20339/20339080/98065333.jpg,"toolkitFocusPet_0(0, 20339080, 17154);return false;"
MIA,https://cdn.rescuegroups.org/1931/pictures/animals/20340/20340368/98069228.jpg,"toolkitFocusPet_0(0, 20340368, 17155);return false;"
ROQUE,https://cdn.rescuegroups.org/1931/pictures/animals/20341/20341010/98069664.jpg,"toolkitFocusPet_0(0, 20341010, 17156);return false;"
ANDROMEDA,https://cdn.rescuegroups.org/1931/pictures/animals/20342/20342061/98073686.jpg,"toolkitFocusPet_0(0, 20342061, 17157);return false;"
STAR,https://cdn.rescuegroups.org/1931/pictures/animals/20342/20342062/98073687.jpg,"toolkitFocusPet_0(0, 20342062, 17158);return false;"
HOOVER,https://cdn.rescuegroups.org/1931/pictures/animals/20342/20342063/98073688.jpg,"toolkitFocusPet_0(0, 20342063, 17159);return false;"
ARIEL,https://cdn.rescuegroups.org/1931/pictures/animals/20343/20343385/98074685.jpg,"toolkitFocusPet_0(0, 20343385, 17160);return false;"
YEXEL,https://cdn.rescuegroups.org/1931/pictures/animals/20343/20343391/98075679.jpg,"toolkitFocusPet_0(0, 20343391, 17161);return false;"
JASMINE,https://cdn.rescuegroups.org/1931/pictures/animals/20343/20343835/98075430.jpg,"toolkitFocusPet_0(0, 20343835, 17162);return false;"
MAX,https://cdn.rescuegroups.org/1931/pictures/animals/20345/20345851/98199983.jpg,"toolkitFocusPet_0(0, 20345851, 17163);return false;"
LADY,https://cdn.rescuegroups.org/1931/pictures/animals/20346/20346894/98083669.jpg,"toolkitFocusPet_0(0, 20346894, 17164);return false;"
QUEST,https://cdn.rescuegroups.org/1931/pictures/animals/20347/20347130/98084086.jpg,"toolkitFocusPet_0(0, 20347130, 17165);return false;"
CARLITOS,https://cdn.rescuegroups.org/1931/pictures/animals/20348/20348696/98089047.jpg,"toolkitFocusPet_0(0, 20348696, 17166);return false;"
STEEL,https://cdn.rescuegroups.org/1931/pictures/animals/20348/20348986/98089976.jpg,"toolkitFocusPet_0(0, 20348986, 17167);return false;"
BENSON,https://cdn.rescuegroups.org/1931/pictures/animals/20349/20349863/98092066.jpg,"toolkitFocusPet_0(0, 20349863, 17168);return false;"
BELLA,https://cdn.rescuegroups.org/1931/pictures/animals/20350/20350355/98093593.jpg,"toolkitFocusPet_0(0, 20350355, 17169);return false;"
ALICE,https://cdn.rescuegroups.org/1931/pictures/animals/20350/20350840/98095060.jpg,"toolkitFocusPet_0(0, 20350840, 17170);return false;"
VENOM,https://cdn.rescuegroups.org/1931/pictures/animals/20351/20351305/98095947.jpg,"toolkitFocusPet_0(0, 20351305, 17171);return false;"
EPSILON,https://cdn.rescuegroups.org/1931/pictures/animals/20352/20352765/98100351.jpg,"toolkitFocusPet_0(0, 20352765, 17172);return false;"
SPOT,https://cdn.rescuegroups.org/1931/pictures/animals/20355/20355091/98103557.jpg,"toolkitFocusPet_0(0, 20355091, 17173);return false;"
HUDSON,https://cdn.rescuegroups.org/1931/pictures/animals/20355/20355912/98105294.jpg,"toolkitFocusPet_0(0, 20355912, 17174);return false;"
HOLO,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363675/98121235.jpg,"toolkitFocusPet_0(0, 20363675, 17175);return false;"
DAWNA,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363677/98121237.jpg,"toolkitFocusPet_0(0, 20363677, 17176);return false;"
ZEUS,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363684/98121245.jpg,"toolkitFocusPet_0(0, 20363684, 17177);return false;"
MOLLY,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363693/98121248.jpg,"toolkitFocusPet_0(0, 20363693, 17178);return false;"
COLESON,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363695/98121251.jpg,"toolkitFocusPet_0(0, 20363695, 17179);return false;"
LOGAN,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363722/98121269.jpg,"toolkitFocusPet_0(0, 20363722, 17180);return false;"
DENISE,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363726/98121274.jpg,"toolkitFocusPet_0(0, 20363726, 17181);return false;"
DAISY,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363727/98121275.jpg,"toolkitFocusPet_0(0, 20363727, 17182);return false;"
SCARLET,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363746/98121295.jpg,"toolkitFocusPet_0(0, 20363746, 17183);return false;"
KRATOS,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363763/98164696.jpg,"toolkitFocusPet_0(0, 20363763, 17184);return false;"
WOODY,https://cdn.rescuegroups.org/1931/pictures/animals/20363/20363769/98121309.jpg,"toolkitFocusPet_0(0, 20363769, 17185);return false;"
